ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0032352,positive regulation of hormone metabolic process,7/1495,20/14945,0.002371795959066254,0.04708947707494462,0.04350864024259917,Cyp17a1/Gata3/Pax8/Rdh16/Rdh16f2/Rdh9/Wnt4,7
BP,GO:0051225,spindle assembly,21/1495,109/14945,0.0024240244729566854,0.04794684228038578,0.044300808612205256,Aspm/Aurkb/Ccnb2/Cdc20/Cenpe/Fbxo5/Gpsm2/Incenp/Kif11/Kif23/Kifc1/Kifc5b/Mapre2/Mybl2/Ndc80/Nek2/Plk1/Prc1/Racgap1/Spag5/Tpx2,21
BP,GO:0035270,endocrine system development,20/1495,102/14945,0.002450026773720379,0.04827275794196501,0.044601940587965176,Apoa1/Bad/Bmp2/Cdkn1c/Cited2/Gata3/Gata6/Insm1/Isl1/Neurog3/Nkx2-2/Nr3c1/Pax6/Pax8/Pitx2/Rap1gap/Reg1/Shh/Slc6a3/Wnt4,20
BP,GO:0001906,cell killing,27/1495,153/14945,0.002458714326415875,0.04827275794196501,0.044601940587965176,B2m/Bad/Ccl25/Ccl28/Cd160/Cd59b/Ceacam1/Defa26/Defa40/Dnase1/Gm11127/Gm8909/Gzmb/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Il18/Klrd1/Mbl2/Nlrp6/P2rx7/Reg3g/Sh2d1b1/Tap1,27
BP,GO:0044839,cell cycle G2/M phase transition,24/1495,131/14945,0.0025102005554805836,0.04910174592104271,0.04536788962769919,Birc5/Brca1/Brsk2/Calm1/Ccnb1/Ccnb2/Cdc6/Cdk1/Cdk2/Cenpf/Clspn/Dtl/Fbxl21/Fbxo5/Foxm1/Kif14/Lmnb1/Mastl/Ndc80/Nek10/Plk1/Skp2/Stox1/Ticrr,24
BP,GO:0006635,fatty acid beta-oxidation,15/1495,68/14945,0.002528116880727588,0.049115644306427175,0.045380731134702625,Abcd1/Acaa2/Acad11/Acadm/Acat1/Acat2/Bdh2/Eci3/Ehhadh/Hadh/Mfsd2a/Ppard/Scp2/Slc27a2/Tysnd1,15
BP,GO:0009150,purine ribonucleotide metabolic process,45/1495,294/14945,0.002529441783749221,0.049115644306427175,0.045380731134702625,Abcd1/Acaa2/Acat1/Acot12/Acsl1/Acsl6/Acsm3/Acsm5/Adcy6/Ak9/Aldoc/Atp5g1/Atp5k/Bad/Cacnb4/Ces1d/Dgat1/Ehhadh/Entpd7/Far2/Gda/Gimap7/Gpd1/Gucy2c/Khk/Mccc2/Mlxipl/Nme3/P2rx7/Pank3/Papss1/Papss2/Pde9a/Pdk2/Pdk3/Pipox/Pkm/Ppara/Rasl2-9/Scp2/Slc4a4/Sult1b1/Sult2b1/Urad/Xdh,45
CC,GO:0098862,cluster of actin-based cell projections,49/1517,166/15063,1.963794287824473e-12,1.0113540582296037e-9,9.136811318088602e-10,Ace/Ace2/Add3/Anks4b/Anpep/Aqp1/Car4/Cdh23/Ceacam1/Clic5/Cltrn/Cubn/Dab1/Enpep/Eps8l2/Fchsd2/Lct/Mme/Mttp/Myo1a/Myo7a/Myo7b/Npc1l1/Ocm/Pdzk1/Pls1/Scin/Shank2/Sis/Slc11a2/Slc15a1/Slc23a1/Slc26a6/Slc28a1/Slc28a3/Slc2a2/Slc34a2/Slc46a1/Slc4a7/Slc5a1/Slc5a6/Slc6a19/Slc7a9/Slc9a3/Slc9a3r1/Strc/Tiam1/Treh/Vil1,49
CC,GO:0005903,brush border,40/1517,126/15063,1.717025910768035e-11,4.42134172022769e-9,3.994344487155113e-9,Ace/Ace2/Add3/Anks4b/Anpep/Aqp1/Car4/Ceacam1/Cltrn/Cubn/Dab1/Enpep/Lct/Mme/Mttp/Myo1a/Myo7b/Npc1l1/Pdzk1/Pls1/Scin/Shank2/Sis/Slc11a2/Slc15a1/Slc23a1/Slc26a6/Slc28a1/Slc28a3/Slc2a2/Slc34a2/Slc46a1/Slc5a1/Slc5a6/Slc6a19/Slc7a9/Slc9a3/Slc9a3r1/Treh/Vil1,40
CC,GO:0000775,"chromosome, centromeric region",49/1517,187/15063,2.159818467136385e-10,3.7076883685841275e-8,3.349613201664148e-8,Aurkb/Birc5/Bub1/Bub1b/Ccnb1/Cdca8/Cenpa/Cenpe/Cenpf/Cenph/Cenpi/Cenpl/Cenpm/Cenpp/Cenpw/Dnmt1/Dscc1/Ercc6l/Esco2/Hells/Hjurp/Incenp/Knl1/Knstrn/Kntc1/Mis18bp1/Mki67/Ncapd2/Ncapd3/Ncapg/Ndc80/Nek2/Nsl1/Nuf2/Plk1/Rec8/Sgo1/Sgo2a/Ska1/Ska3/Spag5/Spc24/Spc25/Suv39h1/Sycp3/Top2a/Ttk/Wdhd1/Zwilch,49
CC,GO:0031526,brush border membrane,26/1517,67/15063,4.4090219244114e-10,5.6766157276796776e-8,5.128388659446945e-8,Ace/Ace2/Anpep/Aqp1/Car4/Ceacam1/Cltrn/Cubn/Enpep/Mttp/Npc1l1/Pdzk1/Shank2/Slc11a2/Slc26a6/Slc28a1/Slc28a3/Slc2a2/Slc34a2/Slc46a1/Slc5a1/Slc5a6/Slc6a19/Slc7a9/Slc9a3/Slc9a3r1,26
CC,GO:0016324,apical plasma membrane,62/1517,293/15063,1.0502323186765768e-8,8.990722664702185e-7,8.122431104340044e-7,Abcc6/Ace2/Acy3/Aqp1/Aqp8/Aspm/Atp1a1/Birc5/C2cd2l/Car4/Ceacam1/Ceacam20/Cubn/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40/Dpp4/Enpep/Erbb2/F2rl2/Il18/Kcnn4/Kiss1/Muc13/Muc3/Myo1a/Myo7a/Naaladl1/P2ry1/Pdzk1/Ptpro/Rab17/S100g/Scnn1a/Shank2/Slc11a2/Slc15a1/Slc1a1/Slc22a1/Slc23a1/Slc26a2/Slc26a6/Slc28a1/Slc2a2/Slc2a9/Slc34a2/Slc46a1/Slc47a1/Slc4a10/Slc4a5/Slc4a7/Slc5a1/Slc6a19/Slc6a20a/Slc7a8/Slc7a9/Slc9a3/Slc9a3r1/Slco2b1/Tjp3/Upk3a,62
CC,GO:0000779,"condensed chromosome, centromeric region",37/1517,136/15063,1.1644664324151356e-8,8.990722664702185e-7,8.122431104340044e-7,Aurkb/Birc5/Bub1/Bub1b/Ccnb1/Cenpa/Cenpe/Cenpf/Cenph/Cenpi/Cenpm/Cenpw/Ercc6l/Hjurp/Incenp/Knl1/Knstrn/Kntc1/Ncapd2/Ncapd3/Ncapg/Ndc80/Nek2/Nsl1/Nuf2/Plk1/Rec8/Sgo1/Sgo2a/Ska1/Ska3/Spag5/Spc24/Spc25/Sycp3/Ttk/Zwilch,37
CC,GO:0044815,DNA packaging complex,19/1517,44/15063,1.2220399738430154e-8,8.990722664702185e-7,8.122431104340044e-7,Cenpa/H1f3/H1f4/H1f5/H2ac15/H2ac20/H2ax/H2az2/H2bc12/H2bc3/H2bc9/H3c8/H4f16/Irf4/Ncapd2/Ncapd3/Ncapg/Ncaph/Ncaph2,19
CC,GO:0000793,condensed chromosome,50/1517,219/15063,2.179041796355112e-8,1.4027581564036033e-6,1.2672848341959994e-6,Add3/Aurkb/Birc5/Brca1/Brca2/Bub1/Bub1b/Ccnb1/Ccnb1ip1/Cdk2/Cenpa/Cenpe/Cenpf/Cenph/Cenpi/Cenpm/Cenpw/Ercc6l/Fancd2/H2ax/Hjurp/Hmgb2/Incenp/Knl1/Knstrn/Kntc1/Mki67/Ncapd2/Ncapd3/Ncapg/Ncaph2/Ndc80/Nek2/Nsl1/Nuf2/Plk1/Rad51/Rec8/Sgo1/Sgo2a/Ska1/Ska3/Spag5/Spc24/Spc25/Syce3/Sycp3/Top2a/Ttk/Zwilch,50
CC,GO:0098687,chromosomal region,58/1517,273/15063,2.6893703665970083e-8,1.5389174875527324e-6,1.3902943883460558e-6,Alyref2/Aurkb/Birc5/Brca2/Bub1/Bub1b/Ccnb1/Cdca8/Cdk2/Cenpa/Cenpe/Cenpf/Cenph/Cenpi/Cenpl/Cenpm/Cenpp/Cenpw/Dnmt1/Dscc1/Ercc6l/Esco2/H2ax/Hells/Hjurp/Incenp/Knl1/Knstrn/Kntc1/Mis18bp1/Mki67/Ncapd2/Ncapd3/Ncapg/Ndc80/Nek2/Nsl1/Nuf2/Pif1/Plk1/Pold1/Rad51/Rec8/Rpa2/Sgo1/Sgo2a/Ska1/Ska3/Spag5/Spc24/Spc25/Suv39h1/Sycp3/Tert/Top2a/Ttk/Wdhd1/Zwilch,58
CC,GO:0045177,apical part of cell,74/1517,390/15063,5.4487579506689715e-8,2.8061103445945205e-6,2.5351063307323006e-6,Abcc6/Ace2/Acpp/Acy3/Aqp1/Aqp8/Aspm/Atp1a1/Atp7b/Birc5/C2cd2l/Car4/Cdh23/Ceacam1/Ceacam20/Cubn/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40/Dab1/Dpep1/Dpp4/Enpep/Erbb2/F2rl2/Fabp2/Gpsm2/Il18/Itga8/Kcnn4/Kiss1/Muc13/Muc3/Myo1a/Myo7a/Myo7b/Naaladl1/Numb/P2ry1/Pdzk1/Ptpro/Rab17/Reg3b/S100g/Sapcd2/Scnn1a/Shank2/Slc11a2/Slc15a1/Slc1a1/Slc22a1/Slc23a1/Slc26a2/Slc26a6/Slc28a1/Slc2a2/Slc2a9/Slc34a2/Slc46a1/Slc47a1/Slc4a10/Slc4a5/Slc4a7/Slc5a1/Slc6a19/Slc6a20a/Slc7a8/Slc7a9/Slc9a3/Slc9a3r1/Slco2b1/Tjp3/Upk3a,74
CC,GO:0000776,kinetochore,34/1517,127/15063,6.959446868449091e-8,3.2582864884102565e-6,2.9436129338320556e-6,Aurkb/Birc5/Bub1/Bub1b/Ccnb1/Cenpa/Cenpe/Cenpf/Cenph/Cenpi/Cenpm/Cenpw/Ercc6l/Hjurp/Incenp/Knl1/Knstrn/Kntc1/Ncapd3/Ndc80/Nek2/Nsl1/Nuf2/Plk1/Rec8/Sgo1/Sgo2a/Ska1/Ska3/Spag5/Spc24/Spc25/Ttk/Zwilch,34
CC,GO:0045178,basal part of cell,50/1517,242/15063,5.904341810643563e-7,2.5339466937345288e-5,2.2892272634249602e-5,Abcc6/Ace/Aqp1/Aqp3/Aqp4/Atp1a1/Atp7b/Car11/Car9/Ceacam1/Cnnm2/Cnnm4/Dag1/Erbb2/Hcn1/Kcne3/Kcnn4/Mpp4/Mpz/Mttp/Myo1a/Naip1/Numb/P2ry1/Rab17/Reg1/Rhbg/S100g/Slc11a2/Slc12a6/Slc16a10/Slc1a3/Slc22a1/Slc23a1/Slc26a10/Slc26a6/Slc27a5/Slc2a2/Slc2a9/Slc39a5/Slc46a1/Slc47a1/Slc4a10/Slc4a4/Slc4a7/Slc51a/Slc51b/Slc7a8/Slco2b1/Tfrc,50
CC,GO:0016323,basolateral plasma membrane,42/1517,196/15063,1.7226192166094587e-6,6.358442894741438e-5,5.744367418448065e-5,Abcc6/Aqp1/Aqp3/Aqp4/Atp1a1/Atp7b/Car11/Car9/Ceacam1/Cnnm2/Cnnm4/Dag1/Erbb2/Hcn1/Kcnn4/Mpz/Mttp/Myo1a/Naip1/Numb/P2ry1/Rab17/Rhbg/S100g/Slc12a6/Slc16a10/Slc1a3/Slc22a1/Slc26a10/Slc26a6/Slc2a2/Slc2a9/Slc39a5/Slc46a1/Slc47a1/Slc4a10/Slc4a4/Slc4a7/Slc51a/Slc51b/Slc7a8/Tfrc,42
CC,GO:0009925,basal plasma membrane,46/1517,223/15063,1.728508748085051e-6,6.358442894741438e-5,5.744367418448065e-5,Abcc6/Ace/Aqp1/Aqp3/Aqp4/Atp1a1/Atp7b/Car11/Car9/Ceacam1/Cnnm2/Cnnm4/Dag1/Erbb2/Hcn1/Kcnn4/Mpz/Mttp/Myo1a/Naip1/Numb/P2ry1/Rab17/Rhbg/S100g/Slc12a6/Slc16a10/Slc1a3/Slc22a1/Slc23a1/Slc26a10/Slc26a6/Slc27a5/Slc2a2/Slc2a9/Slc39a5/Slc46a1/Slc47a1/Slc4a10/Slc4a4/Slc4a7/Slc51a/Slc51b/Slc7a8/Slco2b1/Tfrc,46
CC,GO:0000786,nucleosome,14/1517,36/15063,4.660849428785721e-6,1.6002249705497642e-4,1.4456810158058168e-4,Cenpa/H1f3/H1f4/H1f5/H2ac15/H2ac20/H2ax/H2az2/H2bc12/H2bc3/H2bc9/H3c8/H4f16/Irf4,14
CC,GO:0000940,outer kinetochore,8/1517,14/15063,1.788632240283643e-5,5.757160023412976e-4,5.20115427766691e-4,Bub1b/Ccnb1/Cenpe/Cenpf/Ndc80/Plk1/Ska1/Ska3,8
CC,GO:0061702,inflammasome complex,9/1517,18/15063,2.1747631134311995e-5,6.588252961276869e-4,5.951983257811705e-4,Casp1/Gsdmd/Naip1/Naip5/Naip6/Nlrp1b/Nlrp6/Nlrp9b/Pycard,9
CC,GO:0005819,spindle,50/1517,303/15063,3.130791166609241e-4,0.008957541393354217,0.008092454360475348,Aspm/Aunip/Aurkb/Birc5/Bora/Bub1b/Calm1/Ccnb1/Cdc6/Cdca8/Cdk1/Cenpe/Cenpf/Cep250/Ckap2l/Dlgap5/Espl1/Fam83d/Fbxo5/Gpsm2/Haspin/Hnf4g/Incenp/Kif11/Kif14/Kif20b/Kif22/Kif23/Kifc1/Kifc5b/Knstrn/Kntc1/Mapre2/Nek2/Nusap1/Phlpp2/Plk1/Prc1/Racgap1/Rgs14/Rmdn2/Rmdn3/Sgo1/Ska1/Ska3/Spag5/Tacc3/Tbccd1/Tpx2/Ttk,50
CC,GO:0031528,microvillus membrane,8/1517,20/15063,4.3127922363470913e-4,0.011689936851151326,0.010560964922246063,Adcy6/Ceacam20/Mttp/Pdzk1/Slc26a2/Slc34a2/Slc7a8/Slc9a3r1,8
CC,GO:0072686,mitotic spindle,29/1517,152/15063,5.394077445009582e-4,0.013889749420899673,0.01254832752996966,Aspm/Aurkb/Cdc6/Cdk1/Cenpe/Ckap2l/Espl1/Fam83d/Gpsm2/Hnf4g/Kif11/Kif20b/Kif22/Kif23/Kifc1/Kifc5b/Knstrn/Nusap1/Phlpp2/Plk1/Prc1/Racgap1/Rmdn2/Rmdn3/Ska1/Ska3/Spag5/Tacc3/Tpx2,29
CC,GO:0051233,spindle midzone,11/1517,36/15063,5.799948004247167e-4,0.014223682010415671,0.01285001011467292,Aurkb/Cdc6/Cdca8/Cenpe/Incenp/Kif14/Kif20b/Mapre2/Plk1/Prc1/Racgap1,11
CC,GO:0034361,very-low-density lipoprotein particle,8/1517,22/15063,9.112418747721784e-4,0.02036778082894543,0.018400734034530162,Apoa1/Apoa2/Apoa4/Apob/Apoc3/Apol10a/Apol10b/Apol7a,8
CC,GO:0034385,triglyceride-rich plasma lipoprotein particle,8/1517,22/15063,9.112418747721784e-4,0.02036778082894543,0.018400734034530162,Apoa1/Apoa2/Apoa4/Apob/Apoc3/Apol10a/Apol10b/Apol7a,8
CC,GO:0000800,lateral element,6/1517,13/15063,9.491781357178453e-4,0.02036778082894543,0.018400734034530162,Brca1/Brca2/Incenp/Rad51/Rec8/Sycp3,6
CC,GO:0031225,anchored component of membrane,25/1517,129/15063,9.99519782801875e-4,0.020590107525718625,0.018601589220986474,Ache/Alppl2/Art1/Bst1/Car4/Cd160/Cd59b/Ceacam1/Dpep1/Efna3/Efna4/Gad2/Ly6c2/Ly6m/Lypd6/Lypd8/Negr1/Prss30/Rhbg/Rtn4rl1/Smpdl3b/Svip/Treh/Vti1b/Xpnpep2,25
CC,GO:0000922,spindle pole,24/1517,124/15063,0.0012719644148007786,0.025194679754707728,0.02276146847538236,Aspm/Aunip/Aurkb/Calm1/Ccnb1/Cdc6/Cenpf/Cep250/Dlgap5/Fam83d/Gpsm2/Kif11/Kif20b/Kifc1/Kntc1/Nek2/Plk1/Rgs14/Rmdn2/Rmdn3/Sgo1/Spag5/Tbccd1/Tpx2,24
CC,GO:0009897,external side of plasma membrane,54/1517,361/15063,0.0019722873626857517,0.03691530654657359,0.03335015941458462,Ace/Alcam/Anpep/Aqp4/B2m/Btnl1/Btnl2/Btnl4/Btnl6/Car4/Ccr10/Ccr9/Cd200r2/Cd200r4/Cd244a/Cd28/Cd302/Cd3d/Cd3e/Cd3g/Cd59b/Cd8a/Ceacam1/Clec2h/Cxcr6/Dag1/Enpep/Fasl/Fcgrt/Gm11127/Gm8909/H2-Bl/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3/Il2rb/Itgae/Klrd1/L1cam/Ly75/Muc3/Neu3/P2rx7/Prlr/Rnpep/Rtn4rl1/Scnn1a/Skint3/Slamf7/Tfrc/Tnfrsf11a/Tnfsf13,54
CC,GO:0005902,microvillus,18/1517,86/15063,0.0020070457928234183,0.03691530654657359,0.03335015941458462,Adcy6/Anks4b/Ceacam20/Enpp7/Erbb2/Fabp2/Iqgap2/Mttp/Muc3/Myo1a/Myo7a/Myo7b/Pdzk1/Slc26a2/Slc34a2/Slc7a8/Slc9a3r1/Vil1,18
CC,GO:0045171,intercellular bridge,16/1517,73/15063,0.00212291609489043,0.03770006168512315,0.034059125732906356,Cdc6/Cdca8/Fam83d/Hnf4g/Hsd3b2/Hsd3b3/Kif20b/Kif23/Mical1/Ncaph2/Olfm4/Phlpp2/Prc1/Rab11fip3/Rmdn3/Tpx2,16
CC,GO:0042101,T cell receptor complex,6/1517,15/15063,0.0023192527127882945,0.03892378659087682,0.035164667701926534,Alcam/Cd3d/Cd3e/Cd3g/Ceacam1/Zap70,6
CC,GO:0034364,high-density lipoprotein particle,8/1517,25/15063,0.0023429852122663717,0.03892378659087682,0.035164667701926534,Apoa1/Apoa2/Apoa4/Apob/Apoc3/Apol10a/Apol10b/Apol7a,8
CC,GO:0000795,synaptonemal complex,9/1517,31/15063,0.002695030552922097,0.04205881014408727,0.03799692199016163,Brca1/Brca2/Ccnb1ip1/Incenp/Plk1/Rad51/Rec8/Syce3/Sycp3,9
CC,GO:0099086,synaptonemal structure,9/1517,31/15063,0.002695030552922097,0.04205881014408727,0.03799692199016163,Brca1/Brca2/Ccnb1ip1/Incenp/Plk1/Rad51/Rec8/Syce3/Sycp3,9
CC,GO:0042627,chylomicron,5/1517,11/15063,0.002826729447428105,0.0428166372183963,0.03868156085954249,Apoa1/Apoa2/Apoa4/Apob/Apoc3,5
CC,GO:0042612,MHC class I protein complex,6/1517,16/15063,0.003397490080828933,0.049991639760768584,0.045163627540643264,B2m/H2-K1/H2-Q1/H2-Q10/H2-Q2/H2-T3,6
MF,GO:0015370,solute:sodium symporter activity,27/1523,51/14839,3.2251769967613207e-14,3.0800440319070615e-11,2.5937212900269994e-11,Gm5134/Mfsd2a/Slc10a5/Slc13a1/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc28a1/Slc28a3/Slc34a2/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a20a/Slc6a3/Slc6a4/Slc6a8,27
MF,GO:0015294,solute:cation symporter activity,31/1523,73/14839,8.841875375690698e-13,4.221995491892308e-10,3.555364624751418e-10,Gm5134/Mfsd2a/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc15a1/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc28a1/Slc28a3/Slc34a2/Slc36a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a20a/Slc6a3/Slc6a4/Slc6a8,31
MF,GO:0004497,monooxygenase activity,32/1523,80/14839,2.720859190532612e-12,8.661401756528814e-10,7.293812005497949e-10,Agmo/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Cyp17a1/Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2d22/Cyp2d26/Cyp2j6/Cyp2s1/Cyp3a11/Cyp3a25/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40/Cyp4v3/Fmo1/Fmo4/Fmo5/Mical1,32
MF,GO:0008391,arachidonic acid monooxygenase activity,17/1523,25/14839,6.934007934740265e-12,1.6554943944192382e-9,1.3941005426688324e-9,Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2d22/Cyp2j6/Cyp2s1/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40,17
MF,GO:0004745,"NAD-retinol dehydrogenase activity",15/1523,20/14839,1.3044568986291207e-11,2.4915126763816206e-9,2.098115938005575e-9,Adh1/Adh4/Adh6a/Adh7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Dhrs3/Hsd17b6/Rdh16/Rdh7/Rdh9/Sdr9c7,15
MF,GO:0015291,secondary active transmembrane transporter activity,51/1523,186/14839,3.019354642499368e-11,4.805806139311494e-9,4.046994643630732e-9,Gm5134/Mfsd2a/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc13a2/Slc15a1/Slc16a10/Slc16a9/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc26a10/Slc26a2/Slc26a6/Slc28a1/Slc28a3/Slc34a2/Slc35c2/Slc35e2/Slc35e3/Slc36a1/Slc37a2/Slc37a4/Slc47a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a12/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a19/Slc6a20a/Slc6a3/Slc6a4/Slc6a7/Slc6a8/Slc7a8/Slc8a3/Slc9a3/Slco2b1/Slco4a1,51
MF,GO:0008509,anion transmembrane transporter activity,57/1523,223/14839,4.526214371346566e-11,6.175049606622815e-9,5.20004177399816e-9,Abcc6/Ano2/Ano3/Ano6/Apol10a/Apol10b/Apol7a/Clca3a2/Clca3b/Clcn2/Clic5/Gabra2/Gabre/Gpr89/Lrrc8b/Mfsd2a/Sfxn1/Sfxn2/Slc12a6/Slc13a1/Slc13a2/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc25a42/Slc26a10/Slc26a2/Slc26a6/Slc2a2/Slc36a1/Slc37a2/Slc37a4/Slc46a1/Slc47a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc52a2/Slc5a12/Slc5a5/Slc5a6/Slc6a20a/Slc6a3/Slc6a4/Slc6a7/Slc6a8/Slc7a8/Slc7a9/Slc9a3/Slc9a3r1/Slco2b1/Slco4a1/Ttyh2/Ttyh3,57
MF,GO:0008392,arachidonic acid epoxygenase activity,15/1523,22/14839,1.174754702839898e-10,1.4023634265151282e-8,1.180937622328529e-8,Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2j6/Cyp2s1/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40,15
MF,GO:0015081,sodium ion transmembrane transporter activity,36/1523,111/14839,1.5084179018297122e-10,1.600598995830417e-8,1.347872838594035e-8,Asic1/Atp1a1/Cnnm4/Gm5134/Hcn1/Mfsd2a/Scn2b/Scnn1a/Slc10a5/Slc13a1/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc28a1/Slc28a3/Slc34a2/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a20a/Slc6a3/Slc6a4/Slc6a8/Slc8a3/Slc9a3/Trpm5,36
MF,GO:0015293,symporter activity,36/1523,113/14839,2.657195568215178e-10,2.368224647117146e-8,1.9942944396775972e-8,Gm5134/Mfsd2a/Slc10a5/Slc11a2/Slc12a6/Slc13a1/Slc13a2/Slc15a1/Slc16a9/Slc1a1/Slc1a2/Slc1a3/Slc22a1/Slc23a1/Slc28a1/Slc28a3/Slc34a2/Slc36a1/Slc4a10/Slc4a4/Slc4a5/Slc4a7/Slc5a1/Slc5a11/Slc5a12/Slc5a4a/Slc5a4b/Slc5a5/Slc5a6/Slc5a9/Slc6a19/Slc6a20a/Slc6a3/Slc6a4/Slc6a7/Slc6a8,36
MF,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",20/1523,40/14839,2.7277980228574457e-10,2.368224647117146e-8,1.9942944396775972e-8,Cyp1a1/Cyp2b10/Cyp2c23/Cyp2c29/Cyp2c38/Cyp2c55/Cyp2c65/Cyp2c66/Cyp2c68/Cyp2c70/Cyp2d22/Cyp2d26/Cyp2j6/Cyp2s1/Cyp3a11/Cyp3a25/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40,20
MF,GO:0015103,inorganic anion transmembrane transporter activity,32/1523,103/14839,5.215052389146909e-9,4.12987689401153e-7,3.4777910686412887e-7,Abcc6/Ano2/Ano3/Ano6/Apol10a/Apol10b/Apol7a/Clca3a2/Clca3b/Clcn2/Clic5/Gabra2/Gabre/Gpr89/Lrrc8b/Slc12a6/Slc13a1/Slc1a1/Slc22a1/Slc26a10/Slc26a2/Slc26a6/Slc37a2/Slc37a4/Slc4a10/Slc4a4/Slc4a7/Slc5a5/Slc6a3/Slc6a4/Ttyh2/Ttyh3,32
MF,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors",34/1523,114/14839,5.67233358550672e-9,4.12987689401153e-7,3.4777910686412887e-7,Adh1/Adh4/Adh6a/Adh7/Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Bdh2/Cryl1/Cyp4a10/Dhrs3/Dhrs4/Ehhadh/Gpd1/Gpd1l/Hadh/Hao2/Hsd17b11/Hsd17b14/Hsd17b6/Hsd3b2/Hsd3b3/Idh1/Me2/Rdh11/Rdh16/Rdh16f2/Rdh7/Rdh9/Sdr9c7/Vkorc1,34
MF,GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",17/1523,34/14839,6.054269792268212e-9,4.12987689401153e-7,3.4777910686412887e-7,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Cyp1a1/Cyp2b10/Cyp2d22/Cyp2d26/Cyp4a10/Cyp4f14/Cyp4f15/Cyp4f40/Fmo1/Fmo4/Fmo5/Mical1,17
MF,GO:0047023,androsterone dehydrogenase activity,10/1523,12/14839,6.861830122281974e-9,4.3686985111861903e-7,3.67890400941995e-7,Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Hsd17b6/Rdh16/Rdh16f2/Rdh7/Rdh9,10
MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",32/1523,106/14839,1.1419873950164797e-8,6.816237264004614e-7,5.739989274951254e-7,Adh1/Adh4/Adh6a/Adh7/Akr1b7/Akr1c12/Akr1c13/Akr1c14/Akr1c19/Akr1c21/Bdh2/Cryl1/Cyp4a10/Dhrs3/Dhrs4/Ehhadh/Gpd1/Gpd1l/Hadh/Hsd17b11/Hsd17b14/Hsd17b6/Hsd3b2/Hsd3b3/Idh1/Me2/Rdh11/Rdh16/Rdh16f2/Rdh7/Rdh9/Sdr9c7,32
